match_id,team,opponent,venue,raw_aggression_index
3829445,OGC Nice,Angers,Away,0.48148148148148145
3829433,Montpellier,Paris Saint-Germain,Home,1.3725490196078431
3829433,Paris Saint-Germain,Montpellier,Away,0.5617977528089888
3829466,Angers,Troyes,Home,0.8969072164948454
3829466,Troyes,Angers,Away,0.79
3900639,Saint-Étienne,AS Monaco,Home,0.72
3900639,AS Monaco,Saint-Étienne,Away,0.5943396226415094
3900638,Lyon,Stade Malherbe Caen,Home,0.87
3900638,Stade Malherbe Caen,Lyon,Away,0.6534653465346535
3900637,OGC Nice,Olympique de Marseille,Home,
3900637,Olympique de Marseille,OGC Nice,Away,0.0
3900635,Stade de Reims,Bastia,Home,1.009433962264151
3900635,Bastia,Stade de Reims,Away,0.6262626262626263
3900634,Paris Saint-Germain,Lille,Home,1.23
3900634,Lille,Paris Saint-Germain,Away,1.3666666666666667
3900632,Guingamp,Bordeaux,Home,0.8163265306122449
3900632,Bordeaux,Guingamp,Away,0.6494845360824743
3900631,Montpellier,Toulouse,Home,1.0
3900631,Toulouse,Montpellier,Away,0.9166666666666666
3900630,Rennes,Angers,Home,1.3146067415730338
3900630,Angers,Rennes,Away,0.5229357798165137
3900626,Gazélec Ajaccio,Guingamp,Home,1.3595505617977528
3900626,Guingamp,Gazélec Ajaccio,Away,0.23469387755102042
3900623,Lorient,Montpellier,Home,0.8365384615384616
3900623,Montpellier,Lorient,Away,1.115702479338843
3900622,Bastia,Troyes,Home,0.8842105263157894
3900622,Troyes,Bastia,Away,0.83
3900621,Toulouse,Nantes,Home,0.9444444444444444
3900621,Nantes,Toulouse,Away,1.3428571428571427
3900620,Stade Malherbe Caen,Stade de Reims,Home,1.2830188679245282
3900620,Stade de Reims,Stade Malherbe Caen,Away,0.6545454545454545
3900619,Rennes,Saint-Étienne,Home,0.8
3900619,Saint-Étienne,Rennes,Away,1.0404040404040404
3900618,Paris Saint-Germain,Lorient,Home,1.1111111111111112
3900618,Lorient,Paris Saint-Germain,Away,0.8571428571428571
3900615,Nantes,Gazélec Ajaccio,Home,0.8181818181818182
